Rank,Name,Platform,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Sales NA,Sales PAL,Sales JP,Sales Other,Sales Global,Release Date,Last Update,Genre
65955,Yomawari: Night Alone,All,NIS America,Nippon Ichi Software,,,,,,,,,,25th Oct 16,03rd Feb 21,Adventure
65956,Yono and the Celestial Elephants,NS,Plug In Digital,Neckbolt,,,,,,,,,,12th Oct 17,26th Mar 18,Adventure
65957,Yooka-Laylee,NS,Team17 Digital Ltd,Playtonic Games,,,,,,,,,,14th Dec 17,31st May 18,Platform
65958,Yooka-Laylee,Series,Team 17,Playtonic Games,,,,,,,,,,11th Apr 17,15th Mar 20,Platform
65959,Yooka-Laylee,All,Team17,Playtonic Games,,,,,,,,,,11th Apr 17,24th Jan 21,Platform
65960,Yooka-Laylee and the Impossible Lair,PS4,Team 17,Playtonic Games,,,,,,,,,,08th Oct 19,08th Jun 19,Platform
65961,Yooka-Laylee and the Impossible Lair,XOne,Team 17,Playtonic Games,,,,,,,,,,08th Oct 19,08th Jun 19,Platform
65962,Yooka-Laylee and the Impossible LairRead the review,NS,Team 17,Playtonic Games,8.0,,,,,,,,,08th Oct 19,08th Jun 19,Platform
65963,Yooka-Laylee and the Impossible Lair,PC,Team 17,Playtonic Games,,,,,,,,,,08th Oct 19,08th Jun 19,Platform
65964,"Yoru, Tomosu",PS4,Nippon Ichi Software,Nippon Ichi Software,,,,,,,,,,30th Jul 20,09th May 20,Visual Novel
65965,"Yoru, Tomosu",NS,Nippon Ichi Software,Nippon Ichi Software,,,,,,,,,,30th Jul 20,09th May 20,Visual Novel
65966,Young Souls,XOne,Unknown,1P2P,,,,,,,,,,,09th Feb 22,Action
65967,Young Souls,PS4,Unknown,1P2P,,,,,,,,,,,09th Feb 22,Action
65968,Young Souls,PC,Unknown,1P2P,,,,,,,,,,,09th Feb 22,Action
65969,Young SoulsRead the review,NS,Unknown,1P2P,6.5,,,,,,,,,,09th Feb 22,Action
65970,Ys IX: Monstrum NoxRead the review,PS4,Falcom Corporation,Falcom,8.0,,,,,,,,,26th Sep 19,24th Mar 19,Role-Playing
65971,Ys IX: Monstrum Nox,PC,Unknown,Nihon Falcom Corporation,,,,,,,,,,,30th Jul 21,Role-Playing
65972,Ys IX: Monstrum Nox,NS,NIS America,Nihon Falcom Corporation,,,,,,,,,,06th Jul 21,30th Jul 21,Role-Playing
65973,Ys Memoire: The Oath in Felghana,PS5,Unknown,Nihon Falcom Corporation,,,,,,,,,,,05th Dec 24,Role-Playing
65974,Ys Memoire: The Oath in Felghana,PS4,Unknown,Nihon Falcom Corporation,,,,,,,,,,,05th Dec 24,Role-Playing
65975,Ys Memoire: The Oath in FelghanaRead the review,NS,Unknown,Nihon Falcom Corporation,,,,,,,,,,,05th Dec 24,Role-Playing
65976,Ys Origin,XOne,Unknown,Nihon Falcom Corporation,,,,,,,,,,,21st Feb 18,Role-Playing
65977,Ys Origin,NS,DotEmu,Falcom,,,,,,,,,,01st Oct 20,02nd Dec 20,Role-Playing
65978,Ys VIII: Lacrimosa of Dana,PC,NIS America,Falcom,,,,,,,,,,31st Dec 18,10th Jan 18,Role-Playing
65979,Ys X: NordicsRead the review,PS5,Unknown,Nihon Falcom Corporation,7.0,,,,,,,,,,24th Apr 24,Role-Playing
65980,Ys X: Nordics,PS4,Unknown,Nihon Falcom Corporation,,,,,,,,,,,24th Apr 24,Role-Playing
65981,Ys X: Nordics,PC,Unknown,Nihon Falcom Corporation,,,,,,,,,,,24th Apr 24,Role-Playing
65982,Ys X: Nordics,NS,Unknown,Nihon Falcom Corporation,,,,,,,,,,,24th Apr 24,Role-Playing
65983,Ys: Memories of Celceta - KaiRead the review,PS4,Xseed Games,Nihon Falcom Corporation,8.0,,,,,,,,,09th Jun 20,14th May 19,Role-Playing
65984,Yu Yu Hakusho Tournament Tactics,GBA,Atari,Sensory Sweep Studios,,,,,,,,,,18th Nov 04,30th Dec 17,Strategy
65985,Yu-Gi-Oh! Cross Duel,iOS,Unknown,Konami,,,,,,,,,,,12th Oct 22,Strategy
65986,Yu-Gi-Oh! Cross Duel,And,Unknown,Konami,,,,,,,,,,,12th Oct 22,Strategy
65987,Yu-Gi-Oh! Duel Links,PC,Unknown,Konami,,,,,,,,,,,12th Oct 22,Strategy
65988,Yu-Gi-Oh! Duel Links,And,Unknown,Konami,,,,,,,,,,,12th Oct 22,Strategy
65989,Yu-Gi-Oh! EARLY DAYS COLLECTIONRead the review,NS,Unknown,Digital Eclipse,,,,,,,,,,,18th Feb 25,Strategy
65990,Yu-Gi-Oh! EARLY DAYS COLLECTION,PC,Unknown,Digital Eclipse,,,,,,,,,,,18th Feb 25,Strategy
65991,Yu-Gi-Oh! Legacy of the Duelist,PS4,Konami,Other Ocean Interactive,,,,,,,,,,31st Jul 15,20th Apr 19,Strategy
65992,Yu-Gi-Oh! Legacy of the Duelist,XOne,Konami,Other Ocean Interactive,,,,,,,,,,31st Jul 15,20th Apr 19,Strategy
65993,Yu-Gi-Oh! Legacy of the Duelist: Link Evolution,NS,Konami,Other Ocean Interactive,,,,,,,,,,31st Aug 19,20th Apr 19,Strategy
65994,Yu-Gi-Oh! Master Duel,PC,Konami,Konami,,,,,,,,,,19th Jan 22,21st Feb 22,Strategy
65995,Yu-Gi-Oh! Master Duel,PS4,Konami,Konami,,,,,,,,,,19th Jan 22,21st Feb 22,Strategy
65996,Yu-Gi-Oh! Master Duel,PS5,Konami,Konami,,,,,,,,,,19th Jan 22,21st Feb 22,Strategy
65997,Yu-Gi-Oh! Master Duel,NS,Konami,Konami,,,,,,,,,,18th Jan 22,21st Feb 22,Strategy
65998,Yu-Gi-Oh! Master Duel,XOne,Konami,Konami,,,,,,,,,,19th Jan 22,21st Feb 22,Strategy
65999,Yu-Gi-Oh! Master Duel,XS,Konami,Konami,,,,,,,,,,19th Jan 22,21st Feb 22,Strategy
66000,Yu-Gi-Oh! RUSH DUEL: Dawn of the Battle Royale!!,NS,Unknown,Konami,,,,,,,,,,,13th Oct 22,Board Game
